table_name,column_name,rows,null_or_blank_rows,null_or_blank_rate
training_matrix_optical_matched_7d.csv,surface_runoff_m,420,15,0.03571428571428571
training_matrix_optical_matched_7d.csv,sensor,420,0,0.0
training_matrix_optical_matched_7d.csv,optical_date,420,0,0.0
training_matrix_optical_matched_7d.csv,days_offset,420,0,0.0
training_matrix_optical_matched_7d.csv,blue,420,250,0.5952380952380952
training_matrix_optical_matched_7d.csv,green,420,250,0.5952380952380952
training_matrix_optical_matched_7d.csv,red,420,250,0.5952380952380952
training_matrix_optical_matched_7d.csv,nir,420,250,0.5952380952380952
training_matrix_optical_matched_7d.csv,swir1,420,250,0.5952380952380952
training_matrix_optical_matched_7d.csv,swir2,420,250,0.5952380952380952
training_matrix_optical_matched_7d.csv,ndwi,420,250,0.5952380952380952
training_matrix_optical_matched_7d.csv,mndwi,420,250,0.5952380952380952
training_matrix_optical_matched_7d.csv,red_green_ratio,420,250,0.5952380952380952
training_matrix_optical_matched_7d.csv,green_blue_ratio,420,250,0.5952380952380952
training_matrix_optical_matched_7d.csv,n_valid_water_pixels,420,0,0.0
training_matrix_optical_matched_7d.csv,pct_valid_water_pixels,420,0,0.0
training_matrix_optical_matched_7d.csv,source_id_optical,420,0,0.0
training_matrix_optical_matched_7d.csv,source_id_hydroclimate,420,15,0.03571428571428571
training_matrix_optical_matched_7d.csv,quality_flag_optical,420,0,0.0
training_matrix_optical_matched_7d.csv,quality_flag_hydroclimate,420,7,0.016666666666666666
